HomeTeam,AwayTeam,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,FTH Goals,FTA Goals
5,39,20.0,9.0,16.0,6.0,10.0,9.0,12.0,4.0,0.0,1.0,0.0,0.0,5,0
19,42,26.0,8.0,20.0,8.0,5.0,9.0,11.0,1.0,0.0,1.0,0.0,0.0,1,3
1,32,12.0,9.0,6.0,7.0,11.0,9.0,6.0,6.0,1.0,5.0,0.0,0.0,3,2
29,40,15.0,9.0,9.0,3.0,6.0,14.0,6.0,2.0,0.0,2.0,0.0,0.0,1,0
3,14,13.0,12.0,8.0,8.0,12.0,10.0,5.0,8.0,4.0,2.0,0.0,0.0,0,1
26,41,18.0,9.0,10.0,3.0,13.0,5.0,11.0,4.0,2.0,1.0,0.0,0.0,0,0
35,28,18.0,16.0,9.0,8.0,5.0,14.0,3.0,1.0,1.0,1.0,0.0,0.0,2,3
31,18,10.0,14.0,6.0,6.0,12.0,15.0,5.0,3.0,2.0,3.0,0.0,0.0,2,1
0,44,12.0,9.0,7.0,4.0,12.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,3,0
39,31,10.0,6.0,4.0,2.0,8.0,14.0,8.0,2.0,0.0,1.0,0.0,0.0,1,3
42,35,22.0,12.0,13.0,8.0,12.0,14.0,4.0,8.0,0.0,0.0,0.0,0.0,3,1
32,3,13.0,12.0,6.0,7.0,9.0,10.0,6.0,2.0,2.0,1.0,0.0,0.0,3,3
14,0,12.0,13.0,10.0,8.0,7.0,18.0,3.0,2.0,2.0,3.0,0.0,0.0,3,5
41,5,20.0,8.0,12.0,3.0,9.0,14.0,10.0,2.0,3.0,4.0,0.0,1.0,3,1
18,29,18.0,7.0,11.0,6.0,12.0,8.0,4.0,1.0,3.0,0.0,0.0,0.0,0,1
40,1,13.0,10.0,8.0,5.0,7.0,13.0,5.0,6.0,1.0,3.0,0.0,0.0,2,2
28,47,18.0,9.0,9.0,2.0,17.0,5.0,5.0,4.0,2.0,1.0,1.0,0.0,3,1
44,26,10.0,17.0,6.0,7.0,12.0,9.0,3.0,10.0,1.0,0.0,0.0,0.0,0,2
46,19,18.0,7.0,9.0,5.0,17.0,14.0,9.0,0.0,2.0,5.0,0.0,0.0,0,2
29,28,12.0,19.0,8.0,12.0,15.0,11.0,7.0,4.0,4.0,4.0,1.0,0.0,1,6
0,39,9.0,5.0,5.0,2.0,9.0,13.0,10.0,1.0,0.0,2.0,0.0,0.0,3,1
3,42,19.0,9.0,8.0,7.0,19.0,7.0,8.0,5.0,4.0,1.0,0.0,0.0,1,2
35,14,8.0,14.0,3.0,7.0,17.0,17.0,0.0,6.0,2.0,7.0,0.0,2.0,1,0
19,18,15.0,11.0,8.0,7.0,12.0,8.0,5.0,1.0,3.0,1.0,0.0,0.0,1,3
31,46,13.0,12.0,10.0,5.0,7.0,22.0,7.0,3.0,3.0,2.0,0.0,0.0,1,0
47,41,20.0,16.0,13.0,14.0,14.0,11.0,8.0,13.0,2.0,0.0,0.0,0.0,2,2
1,44,3.0,8.0,0.0,5.0,11.0,8.0,3.0,8.0,2.0,3.0,1.0,0.0,1,2
26,32,25.0,12.0,15.0,10.0,6.0,8.0,10.0,3.0,0.0,1.0,0.0,0.0,1,1
5,40,15.0,18.0,8.0,10.0,15.0,14.0,2.0,11.0,0.0,3.0,0.0,0.0,0,2
0,40,20.0,8.0,11.0,4.0,9.0,19.0,9.0,2.0,3.0,3.0,0.0,0.0,2,1
44,47,17.0,13.0,11.0,10.0,14.0,12.0,2.0,11.0,0.0,1.0,0.0,0.0,2,0
31,42,12.0,11.0,7.0,8.0,11.0,15.0,5.0,2.0,1.0,2.0,0.0,0.0,2,2
14,18,7.0,9.0,5.0,5.0,13.0,11.0,2.0,2.0,2.0,2.0,0.0,0.0,3,1
28,1,15.0,8.0,10.0,6.0,10.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,4,1
32,41,15.0,12.0,8.0,4.0,6.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,3,1
46,5,13.0,14.0,9.0,11.0,16.0,14.0,5.0,4.0,4.0,4.0,0.0,0.0,1,3
26,29,14.0,10.0,8.0,3.0,8.0,11.0,8.0,3.0,1.0,3.0,0.0,0.0,1,1
39,19,14.0,4.0,6.0,1.0,14.0,15.0,5.0,2.0,4.0,4.0,0.0,0.0,2,0
35,3,12.0,10.0,6.0,9.0,10.0,13.0,5.0,7.0,3.0,2.0,0.0,0.0,1,1
5,14,14.0,21.0,10.0,14.0,10.0,11.0,4.0,5.0,1.0,2.0,0.0,0.0,1,5
19,35,19.0,17.0,13.0,10.0,10.0,7.0,4.0,4.0,2.0,3.0,0.0,0.0,6,0
42,0,16.0,13.0,8.0,7.0,11.0,8.0,9.0,7.0,2.0,1.0,0.0,0.0,2,1
41,39,9.0,11.0,5.0,6.0,14.0,18.0,6.0,5.0,3.0,5.0,0.0,0.0,2,0
47,31,25.0,10.0,12.0,6.0,7.0,10.0,10.0,5.0,1.0,2.0,0.0,0.0,1,2
18,26,12.0,15.0,4.0,9.0,15.0,9.0,5.0,9.0,1.0,1.0,1.0,0.0,0,2
3,28,5.0,19.0,4.0,12.0,9.0,14.0,4.0,5.0,1.0,1.0,0.0,0.0,0,4
40,44,12.0,7.0,7.0,3.0,9.0,13.0,7.0,4.0,2.0,0.0,0.0,0.0,2,2
1,46,16.0,14.0,10.0,9.0,12.0,6.0,5.0,10.0,0.0,1.0,0.0,0.0,2,0
29,32,17.0,13.0,9.0,6.0,9.0,6.0,10.0,3.0,1.0,0.0,0.0,0.0,2,0
32,40,11.0,12.0,8.0,6.0,3.0,7.0,7.0,4.0,2.0,1.0,0.0,0.0,2,1
35,1,17.0,8.0,9.0,4.0,14.0,19.0,11.0,8.0,1.0,6.0,1.0,0.0,1,1
28,18,18.0,7.0,8.0,3.0,9.0,13.0,7.0,5.0,1.0,5.0,0.0,0.0,2,0
44,19,8.0,18.0,5.0,9.0,6.0,14.0,1.0,1.0,0.0,3.0,0.0,0.0,0,0
46,42,5.0,14.0,4.0,7.0,13.0,6.0,1.0,9.0,3.0,1.0,1.0,0.0,1,2
31,3,19.0,4.0,8.0,1.0,6.0,16.0,4.0,2.0,0.0,4.0,0.0,1.0,3,1
26,47,14.0,11.0,6.0,6.0,15.0,6.0,7.0,2.0,3.0,4.0,0.0,0.0,2,1
14,41,15.0,5.0,7.0,4.0,15.0,11.0,1.0,6.0,3.0,3.0,1.0,0.0,4,1
39,29,14.0,13.0,8.0,9.0,10.0,3.0,8.0,8.0,1.0,0.0,0.0,0.0,1,1
0,5,23.0,3.0,14.0,3.0,7.0,9.0,9.0,2.0,0.0,1.0,0.0,1.0,3,0
42,26,24.0,5.0,16.0,2.0,10.0,9.0,4.0,1.0,1.0,4.0,0.0,2.0,4,0
40,39,8.0,9.0,7.0,5.0,15.0,12.0,6.0,5.0,1.0,2.0,0.0,0.0,4,0
19,28,14.0,18.0,11.0,11.0,10.0,9.0,6.0,9.0,1.0,1.0,0.0,0.0,2,2
29,14,12.0,20.0,7.0,9.0,11.0,12.0,4.0,10.0,2.0,3.0,0.0,0.0,3,1
3,0,10.0,24.0,5.0,16.0,14.0,9.0,2.0,13.0,2.0,1.0,0.0,0.0,4,3
47,35,13.0,17.0,6.0,12.0,15.0,13.0,4.0,8.0,2.0,3.0,0.0,0.0,0,3
18,46,17.0,9.0,10.0,4.0,14.0,8.0,4.0,9.0,2.0,1.0,0.0,0.0,3,1
1,31,10.0,21.0,2.0,13.0,13.0,10.0,4.0,9.0,1.0,1.0,0.0,0.0,1,1
41,44,7.0,13.0,5.0,8.0,4.0,9.0,2.0,8.0,1.0,2.0,0.0,0.0,3,0
5,32,7.0,11.0,7.0,5.0,8.0,8.0,6.0,9.0,3.0,1.0,1.0,0.0,1,2
35,31,14.0,8.0,5.0,3.0,10.0,15.0,6.0,4.0,1.0,3.0,0.0,0.0,0,0
32,44,17.0,14.0,5.0,9.0,10.0,11.0,1.0,3.0,1.0,2.0,0.0,0.0,0,1
19,3,13.0,10.0,8.0,5.0,7.0,12.0,11.0,2.0,3.0,1.0,0.0,0.0,1,1
5,29,20.0,13.0,13.0,9.0,14.0,1.0,5.0,7.0,2.0,0.0,0.0,0.0,0,5
0,41,18.0,10.0,8.0,5.0,10.0,7.0,4.0,5.0,3.0,2.0,0.0,0.0,1,0
18,1,17.0,7.0,10.0,3.0,13.0,11.0,8.0,0.0,1.0,1.0,0.0,0.0,2,2
47,42,10.0,17.0,6.0,11.0,5.0,12.0,4.0,10.0,3.0,2.0,0.0,0.0,0,2
40,14,14.0,16.0,7.0,8.0,7.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,1,2
28,46,23.0,9.0,10.0,5.0,6.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,3,0
39,26,3.0,20.0,1.0,11.0,12.0,13.0,2.0,12.0,0.0,1.0,0.0,0.0,1,0
29,0,25.0,19.0,15.0,13.0,9.0,7.0,3.0,5.0,2.0,3.0,0.0,1.0,8,2
44,39,16.0,7.0,7.0,1.0,9.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0,1
42,28,15.0,22.0,10.0,12.0,11.0,9.0,10.0,5.0,2.0,4.0,0.0,0.0,1,5
31,19,13.0,16.0,9.0,9.0,19.0,8.0,6.0,6.0,2.0,1.0,0.0,0.0,2,1
46,35,13.0,19.0,10.0,9.0,13.0,8.0,8.0,7.0,2.0,0.0,0.0,0.0,2,0
41,40,15.0,12.0,6.0,8.0,7.0,10.0,7.0,4.0,1.0,1.0,0.0,0.0,0,0
14,32,16.0,9.0,8.0,6.0,17.0,14.0,8.0,6.0,2.0,2.0,0.0,1.0,3,1
3,18,14.0,9.0,6.0,4.0,17.0,13.0,5.0,4.0,5.0,2.0,0.0,0.0,0,1
1,47,15.0,3.0,5.0,2.0,10.0,9.0,11.0,8.0,1.0,3.0,0.0,0.0,0,0
26,5,17.0,7.0,9.0,4.0,5.0,7.0,12.0,6.0,0.0,2.0,0.0,0.0,3,1
29,42,27.0,20.0,21.0,12.0,12.0,9.0,11.0,3.0,1.0,2.0,0.0,0.0,3,0
32,39,9.0,15.0,7.0,5.0,13.0,12.0,3.0,6.0,0.0,2.0,1.0,0.0,1,1
47,19,17.0,8.0,7.0,4.0,7.0,10.0,7.0,8.0,2.0,2.0,0.0,0.0,2,0
5,28,6.0,17.0,4.0,9.0,19.0,14.0,7.0,8.0,2.0,0.0,0.0,0.0,2,3
0,26,10.0,13.0,6.0,8.0,11.0,6.0,9.0,5.0,2.0,2.0,1.0,0.0,0,2
41,46,12.0,10.0,6.0,4.0,8.0,18.0,7.0,7.0,0.0,3.0,0.0,0.0,0,0
14,44,22.0,6.0,12.0,4.0,12.0,8.0,7.0,4.0,2.0,4.0,0.0,0.0,2,1
18,35,14.0,4.0,7.0,3.0,12.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,0,1
40,31,15.0,12.0,5.0,10.0,17.0,7.0,7.0,6.0,3.0,3.0,1.0,0.0,0,1
1,3,9.0,10.0,6.0,6.0,9.0,13.0,5.0,4.0,3.0,0.0,0.0,0.0,3,1
28,41,26.0,8.0,19.0,5.0,9.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,4,0
39,14,6.0,20.0,3.0,11.0,12.0,12.0,4.0,6.0,2.0,2.0,0.0,0.0,0,0
44,29,14.0,11.0,8.0,5.0,16.0,9.0,6.0,5.0,3.0,2.0,0.0,0.0,1,2
35,5,13.0,13.0,7.0,7.0,9.0,16.0,3.0,2.0,1.0,2.0,1.0,0.0,0,4
46,32,18.0,13.0,11.0,3.0,11.0,8.0,7.0,3.0,2.0,2.0,0.0,0.0,1,1
31,0,6.0,9.0,1.0,4.0,9.0,11.0,2.0,5.0,3.0,5.0,0.0,1.0,0,0
19,1,13.0,7.0,9.0,1.0,10.0,18.0,2.0,3.0,2.0,4.0,0.0,0.0,0,0
26,40,11.0,15.0,4.0,6.0,17.0,12.0,6.0,3.0,4.0,4.0,0.0,0.0,1,1
3,47,16.0,13.0,8.0,4.0,14.0,10.0,12.0,6.0,4.0,2.0,0.0,0.0,1,2
45,40,17.0,17.0,12.0,12.0,7.0,8.0,4.0,6.0,0.0,2.0,0.0,0.0,0,3
29,4,18.0,14.0,11.0,7.0,8.0,5.0,8.0,8.0,2.0,1.0,0.0,0.0,4,2
39,46,11.0,11.0,5.0,9.0,10.0,9.0,5.0,3.0,1.0,4.0,0.0,0.0,0,1
31,44,15.0,13.0,10.0,7.0,5.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,3,3
1,26,10.0,9.0,8.0,4.0,12.0,12.0,4.0,5.0,2.0,2.0,0.0,0.0,1,0
47,3,12.0,13.0,5.0,10.0,12.0,9.0,8.0,3.0,3.0,1.0,0.0,0.0,2,3
5,28,16.0,16.0,8.0,10.0,11.0,10.0,6.0,5.0,1.0,1.0,1.0,0.0,0,2
18,14,11.0,19.0,3.0,9.0,12.0,14.0,6.0,5.0,3.0,2.0,1.0,0.0,1,0
42,2,22.0,7.0,16.0,3.0,5.0,15.0,7.0,5.0,0.0,3.0,0.0,0.0,2,1
19,0,10.0,12.0,6.0,6.0,12.0,5.0,5.0,3.0,2.0,1.0,1.0,0.0,2,2
28,39,16.0,4.0,9.0,2.0,6.0,9.0,4.0,3.0,0.0,3.0,0.0,0.0,3,0
26,42,10.0,8.0,2.0,4.0,13.0,7.0,11.0,5.0,2.0,1.0,0.0,0.0,0,2
0,1,24.0,8.0,15.0,5.0,9.0,10.0,13.0,2.0,1.0,4.0,0.0,0.0,1,2
2,19,7.0,18.0,2.0,9.0,7.0,15.0,5.0,5.0,0.0,5.0,0.0,0.0,0,2
46,45,19.0,13.0,10.0,10.0,7.0,10.0,10.0,6.0,1.0,1.0,0.0,0.0,3,2
14,31,15.0,13.0,7.0,9.0,17.0,13.0,7.0,4.0,4.0,2.0,0.0,0.0,2,2
44,18,14.0,23.0,9.0,10.0,15.0,9.0,2.0,12.0,2.0,2.0,0.0,1.0,1,0
40,47,14.0,10.0,9.0,6.0,8.0,19.0,5.0,5.0,0.0,0.0,0.0,0.0,1,3
3,29,6.0,9.0,2.0,4.0,11.0,11.0,2.0,6.0,3.0,0.0,0.0,0.0,1,1
4,5,12.0,17.0,8.0,9.0,16.0,12.0,5.0,6.0,2.0,4.0,0.0,0.0,4,3
28,42,7.0,14.0,4.0,7.0,7.0,8.0,2.0,8.0,1.0,1.0,0.0,0.0,1,0
19,26,10.0,16.0,7.0,11.0,18.0,11.0,6.0,5.0,5.0,2.0,0.0,0.0,2,5
39,0,12.0,14.0,7.0,5.0,7.0,10.0,2.0,5.0,1.0,2.0,0.0,0.0,3,1
29,14,13.0,19.0,8.0,11.0,12.0,14.0,7.0,2.0,2.0,4.0,0.0,0.0,2,1
47,44,14.0,14.0,10.0,6.0,9.0,7.0,8.0,4.0,3.0,1.0,0.0,0.0,3,1
18,28,10.0,12.0,6.0,7.0,13.0,15.0,11.0,6.0,4.0,2.0,0.0,0.0,2,1
1,46,10.0,7.0,7.0,4.0,6.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,1,1
31,2,19.0,5.0,14.0,2.0,10.0,12.0,8.0,2.0,1.0,4.0,0.0,1.0,2,1
5,40,17.0,10.0,9.0,6.0,14.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,1,2
42,4,20.0,13.0,11.0,7.0,5.0,13.0,7.0,6.0,3.0,2.0,0.0,0.0,1,1
45,3,24.0,8.0,15.0,4.0,7.0,14.0,7.0,3.0,3.0,0.0,0.0,0.0,1,1
0,29,9.0,11.0,2.0,7.0,15.0,7.0,3.0,6.0,2.0,3.0,0.0,0.0,1,0
28,45,19.0,7.0,12.0,4.0,13.0,8.0,8.0,5.0,3.0,1.0,0.0,0.0,2,1
2,47,8.0,7.0,1.0,2.0,10.0,16.0,0.0,2.0,3.0,3.0,1.0,0.0,1,1
26,31,9.0,7.0,5.0,3.0,15.0,10.0,3.0,12.0,1.0,2.0,0.0,0.0,3,0
44,1,8.0,11.0,4.0,6.0,12.0,12.0,3.0,7.0,3.0,1.0,1.0,0.0,2,1
4,39,11.0,9.0,6.0,6.0,10.0,11.0,4.0,8.0,0.0,0.0,0.0,0.0,0,0
14,42,16.0,12.0,10.0,7.0,11.0,11.0,6.0,5.0,3.0,1.0,0.0,0.0,2,1
3,5,17.0,11.0,8.0,3.0,7.0,9.0,3.0,10.0,2.0,1.0,0.0,0.0,1,0
46,18,13.0,3.0,9.0,3.0,12.0,12.0,3.0,8.0,2.0,2.0,0.0,0.0,1,1
40,19,11.0,9.0,7.0,6.0,7.0,12.0,5.0,4.0,1.0,0.0,0.0,0.0,0,3
19,5,18.0,14.0,7.0,6.0,12.0,8.0,10.0,7.0,1.0,1.0,0.0,0.0,3,0
39,47,17.0,5.0,8.0,1.0,12.0,10.0,7.0,11.0,3.0,2.0,0.0,0.0,3,0
3,28,12.0,10.0,6.0,5.0,15.0,15.0,4.0,6.0,2.0,3.0,0.0,0.0,0,1
5,0,11.0,17.0,10.0,7.0,13.0,14.0,3.0,9.0,3.0,3.0,0.0,0.0,2,1
42,44,19.0,10.0,9.0,4.0,8.0,9.0,11.0,1.0,1.0,1.0,0.0,0.0,2,2
40,46,11.0,11.0,7.0,7.0,11.0,9.0,7.0,3.0,1.0,2.0,0.0,0.0,4,2
29,18,21.0,5.0,12.0,3.0,10.0,9.0,13.0,1.0,1.0,2.0,0.0,0.0,1,0
14,45,16.0,12.0,11.0,7.0,7.0,13.0,5.0,7.0,1.0,2.0,0.0,0.0,3,0
1,39,7.0,4.0,2.0,3.0,9.0,9.0,7.0,8.0,0.0,3.0,0.0,0.0,1,1
47,19,12.0,15.0,3.0,5.0,15.0,17.0,3.0,5.0,2.0,2.0,0.0,0.0,1,1
4,31,18.0,9.0,7.0,6.0,17.0,8.0,4.0,4.0,1.0,1.0,0.0,0.0,1,1
26,2,17.0,10.0,13.0,6.0,7.0,12.0,5.0,2.0,1.0,0.0,0.0,0.0,5,0
14,2,17.0,6.0,7.0,3.0,9.0,11.0,7.0,4.0,0.0,1.0,0.0,0.0,3,1
42,0,16.0,13.0,9.0,9.0,8.0,13.0,7.0,6.0,0.0,3.0,0.0,0.0,3,3
31,29,12.0,18.0,5.0,8.0,9.0,10.0,6.0,7.0,2.0,2.0,0.0,0.0,0,0
0,26,12.0,9.0,6.0,5.0,13.0,13.0,10.0,3.0,2.0,4.0,0.0,0.0,1,1
2,40,10.0,15.0,4.0,7.0,7.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0,2,0
45,1,12.0,21.0,7.0,11.0,8.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,1,2
44,14,12.0,19.0,6.0,11.0,7.0,10.0,3.0,5.0,1.0,0.0,0.0,0.0,1,3
18,3,17.0,4.0,7.0,2.0,9.0,17.0,10.0,1.0,2.0,3.0,0.0,0.0,2,0
4,46,14.0,9.0,9.0,5.0,13.0,12.0,5.0,3.0,2.0,2.0,0.0,0.0,1,3
26,28,15.0,13.0,7.0,4.0,6.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,3,0
4,0,12.0,16.0,6.0,7.0,13.0,9.0,6.0,4.0,2.0,2.0,0.0,0.0,1,3
1,31,13.0,6.0,7.0,4.0,8.0,10.0,9.0,2.0,2.0,2.0,0.0,0.0,1,0
47,18,11.0,9.0,7.0,6.0,13.0,14.0,13.0,6.0,0.0,1.0,0.0,0.0,0,3
3,2,15.0,6.0,5.0,5.0,10.0,10.0,8.0,2.0,2.0,3.0,0.0,0.0,1,1
40,44,7.0,12.0,4.0,8.0,10.0,11.0,5.0,2.0,3.0,1.0,0.0,0.0,2,3
14,46,21.0,11.0,13.0,7.0,11.0,12.0,10.0,5.0,1.0,2.0,0.0,0.0,1,0
5,45,23.0,14.0,12.0,8.0,6.0,10.0,5.0,10.0,1.0,0.0,0.0,0.0,3,0
29,19,16.0,12.0,12.0,5.0,12.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,2,0
42,39,9.0,10.0,8.0,5.0,11.0,16.0,10.0,5.0,1.0,3.0,0.0,0.0,3,2
19,4,13.0,10.0,11.0,6.0,14.0,5.0,4.0,7.0,2.0,1.0,0.0,0.0,3,0
28,40,14.0,8.0,12.0,4.0,9.0,20.0,6.0,5.0,2.0,3.0,0.0,0.0,5,0
0,3,19.0,7.0,11.0,2.0,10.0,9.0,11.0,4.0,1.0,2.0,0.0,1.0,0,0
39,14,13.0,20.0,6.0,10.0,9.0,10.0,5.0,12.0,1.0,2.0,0.0,0.0,1,1
18,1,14.0,7.0,7.0,5.0,13.0,16.0,5.0,7.0,3.0,2.0,0.0,0.0,2,2
46,42,14.0,10.0,5.0,6.0,11.0,13.0,8.0,2.0,1.0,1.0,0.0,0.0,0,0
44,26,17.0,13.0,14.0,9.0,10.0,15.0,0.0,5.0,2.0,3.0,0.0,0.0,2,1
31,47,17.0,13.0,13.0,9.0,19.0,10.0,5.0,4.0,5.0,3.0,0.0,0.0,4,1
2,5,9.0,19.0,6.0,12.0,11.0,16.0,8.0,9.0,0.0,2.0,0.0,0.0,2,1
45,29,6.0,18.0,2.0,9.0,10.0,9.0,0.0,16.0,1.0,2.0,0.0,0.0,2,4
40,26,3.0,10.0,1.0,4.0,11.0,7.0,3.0,6.0,3.0,3.0,1.0,0.0,0,2
14,28,16.0,5.0,11.0,2.0,16.0,13.0,5.0,1.0,2.0,5.0,0.0,0.0,2,0
42,45,26.0,11.0,14.0,5.0,6.0,13.0,6.0,2.0,0.0,4.0,0.0,0.0,0,0
39,31,8.0,14.0,6.0,9.0,16.0,9.0,3.0,7.0,1.0,1.0,0.0,0.0,4,0
18,19,16.0,12.0,12.0,6.0,15.0,19.0,7.0,5.0,2.0,0.0,0.0,0.0,2,1
44,0,4.0,18.0,3.0,11.0,9.0,7.0,2.0,7.0,1.0,3.0,0.0,0.0,2,2
3,4,24.0,8.0,7.0,6.0,15.0,12.0,8.0,3.0,1.0,1.0,0.0,0.0,2,2
46,2,16.0,7.0,13.0,4.0,13.0,13.0,9.0,4.0,3.0,1.0,0.0,0.0,2,1
29,5,14.0,11.0,8.0,6.0,8.0,11.0,12.0,5.0,0.0,0.0,1.0,0.0,1,0
1,47,11.0,8.0,5.0,5.0,15.0,19.0,8.0,3.0,1.0,3.0,0.0,0.0,0,1
18,2,17.0,5.0,11.0,3.0,8.0,12.0,9.0,1.0,1.0,3.0,0.0,0.0,1,1
4,14,14.0,18.0,5.0,11.0,5.0,8.0,3.0,13.0,0.0,0.0,0.0,0.0,1,3
47,42,13.0,15.0,4.0,10.0,10.0,11.0,7.0,4.0,0.0,3.0,0.0,0.0,3,3
26,29,17.0,12.0,10.0,7.0,12.0,12.0,6.0,4.0,2.0,3.0,0.0,0.0,3,1
28,46,7.0,12.0,3.0,5.0,17.0,8.0,4.0,6.0,3.0,1.0,0.0,0.0,1,0
31,18,10.0,13.0,8.0,8.0,12.0,14.0,5.0,4.0,2.0,4.0,0.0,0.0,1,2
0,40,14.0,6.0,7.0,3.0,13.0,10.0,5.0,6.0,3.0,3.0,0.0,0.0,0,0
2,44,9.0,9.0,4.0,5.0,8.0,10.0,7.0,3.0,3.0,1.0,0.0,0.0,1,3
19,3,15.0,12.0,11.0,9.0,12.0,17.0,9.0,7.0,2.0,3.0,0.0,0.0,3,2
45,39,15.0,7.0,10.0,5.0,9.0,10.0,7.0,3.0,0.0,3.0,0.0,0.0,3,0
5,1,15.0,10.0,9.0,6.0,18.0,11.0,8.0,5.0,5.0,2.0,0.0,0.0,3,2
14,29,17.0,12.0,11.0,7.0,11.0,14.0,10.0,2.0,3.0,2.0,0.0,1.0,2,1
39,44,6.0,16.0,3.0,11.0,17.0,14.0,4.0,0.0,2.0,2.0,0.0,0.0,1,1
28,19,14.0,11.0,4.0,5.0,17.0,13.0,10.0,1.0,1.0,2.0,0.0,0.0,1,1
45,26,17.0,12.0,11.0,8.0,10.0,8.0,6.0,8.0,0.0,1.0,0.0,0.0,3,1
31,5,13.0,17.0,6.0,10.0,7.0,11.0,3.0,6.0,0.0,2.0,1.0,0.0,1,1
18,40,17.0,12.0,9.0,7.0,11.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,2,0
47,4,15.0,2.0,11.0,1.0,16.0,10.0,11.0,4.0,1.0,1.0,0.0,1.0,4,0
46,29,10.0,14.0,4.0,9.0,13.0,11.0,8.0,4.0,0.0,1.0,0.0,0.0,0,4
1,3,17.0,5.0,10.0,2.0,4.0,12.0,10.0,2.0,0.0,3.0,0.0,1.0,4,1
0,39,9.0,7.0,4.0,4.0,8.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0,1,0
4,42,8.0,25.0,4.0,10.0,11.0,8.0,1.0,7.0,2.0,0.0,0.0,0.0,3,1
44,47,19.0,6.0,11.0,2.0,6.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,1,1
2,31,11.0,10.0,5.0,7.0,13.0,14.0,4.0,6.0,1.0,3.0,0.0,0.0,0,2
19,14,12.0,23.0,8.0,9.0,10.0,13.0,4.0,6.0,2.0,1.0,0.0,0.0,0,0
5,18,11.0,9.0,5.0,4.0,15.0,12.0,4.0,4.0,1.0,0.0,0.0,0.0,2,0
26,46,13.0,8.0,5.0,2.0,11.0,17.0,8.0,5.0,1.0,3.0,0.0,0.0,1,1
44,45,15.0,18.0,11.0,11.0,12.0,13.0,4.0,9.0,2.0,3.0,0.0,0.0,3,3
40,42,16.0,11.0,10.0,5.0,14.0,12.0,2.0,3.0,2.0,4.0,0.0,0.0,1,2
3,31,4.0,12.0,0.0,6.0,11.0,11.0,2.0,11.0,1.0,3.0,0.0,0.0,0,0
29,28,11.0,13.0,6.0,8.0,15.0,13.0,4.0,7.0,2.0,2.0,0.0,0.0,2,1
2,39,10.0,15.0,4.0,5.0,15.0,14.0,3.0,5.0,1.0,0.0,0.0,0.0,1,0
4,1,14.0,7.0,5.0,4.0,13.0,14.0,4.0,8.0,2.0,1.0,0.0,1.0,1,1
0,47,17.0,2.0,8.0,0.0,15.0,9.0,3.0,6.0,0.0,1.0,0.0,0.0,2,0
45,2,16.0,9.0,9.0,3.0,18.0,13.0,5.0,5.0,3.0,1.0,0.0,0.0,0,1
14,26,14.0,7.0,4.0,4.0,9.0,9.0,4.0,3.0,1.0,1.0,0.0,0.0,0,1
18,4,23.0,11.0,16.0,7.0,8.0,17.0,9.0,5.0,0.0,1.0,0.0,0.0,5,3
46,3,11.0,9.0,7.0,5.0,11.0,12.0,4.0,9.0,1.0,2.0,0.0,0.0,4,3
42,5,13.0,8.0,7.0,3.0,13.0,11.0,6.0,7.0,1.0,3.0,0.0,0.0,2,1
1,19,10.0,13.0,5.0,9.0,15.0,11.0,3.0,6.0,3.0,2.0,0.0,0.0,2,2
47,29,6.0,14.0,5.0,7.0,6.0,11.0,4.0,6.0,2.0,2.0,0.0,0.0,2,1
39,40,18.0,11.0,9.0,7.0,7.0,15.0,12.0,4.0,1.0,3.0,0.0,0.0,3,2
28,44,13.0,17.0,9.0,9.0,13.0,10.0,8.0,8.0,1.0,2.0,0.0,0.0,3,0
31,0,16.0,13.0,8.0,10.0,13.0,15.0,12.0,6.0,2.0,3.0,0.0,1.0,4,4
3,42,17.0,6.0,9.0,5.0,14.0,11.0,4.0,4.0,2.0,1.0,0.0,0.0,0,1
19,31,11.0,4.0,9.0,3.0,14.0,19.0,4.0,7.0,0.0,3.0,0.0,0.0,1,0
26,39,13.0,6.0,9.0,1.0,6.0,8.0,7.0,0.0,1.0,4.0,0.0,0.0,2,0
5,47,13.0,11.0,8.0,5.0,16.0,8.0,8.0,3.0,1.0,3.0,0.0,0.0,1,0
